shared name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
3876	C43H79NO4	[M + H3N + H]+	0.527	78.331	31	0.688	3094_CARA_C18_pos_SIRIUS_3876	1.684	5.194
28791	C33H47NO5	[M + Na]+	0.527	15.095	5	0.716	5277_CARA_C18_pos_SIRIUS_28791	-8.824	5.529
21929	C24H42O3	[M + Na]+	0.527	6.0	1	0.0	3309_CARA_C18_pos_SIRIUS_21929	3.2	
16247	C48H74O	[M + K]+	0.527	5.765	1	0.0	2019_CARA_C18_pos_SIRIUS_16247	2.374	2.658
3087	C40H77N7O2	[M + H]+	0.527	3.148	6	0.24	7318_CARA_C18_pos_SIRIUS_3087	-7.48	5.693
5352	C38H83N7O5	[M - H4O2 + H]+	0.527	10.981	3	0.917	8131_CARA_C18_pos_SIRIUS_5352	-52767.59	0.778
13777	C38H71N3O9	[M + H]+	0.527	44.169	40	0.744	4981_CARA_C18_pos_SIRIUS_13777	9.926	3.893
10998	C41H81N3O3	[M + K]+	0.527	25.675	13	0.648	3652_CARA_C18_pos_SIRIUS_10998	7.612	6.277
27934	C32H54N2O5	[M + H3N + H]+	0.527	15.99	4	0.545	6914_CARA_C18_pos_SIRIUS_27934	7.621	3.817
3977	C40H81NO3	[M + Na]+	0.526	43.33	18	0.817	6464_CARA_C18_pos_SIRIUS_3977	-5.979	5.017
33541	C14H20F2O7S	[M + H]+	0.526	25.108	6	0.694	1325_CARA_C18_pos_SIRIUS_33541	6.583	4.065
26716	C25H48N2O4	[M - H2O + H]+	0.526	13.174	3	0.571	6600_CARA_C18_pos_SIRIUS_26716	-42548.109	1.561
10041	C33H65NO5	[M + Na]+	0.526	12.472	5	0.54	608_CARA_C18_pos_SIRIUS_10041	-2.757	2.949
32132	C44H83N3O5	[M - H4O2 + H]+	0.526	2.792	6	0.617	6980_CARA_C18_pos_SIRIUS_32132	-51555.509	2.114
29686	C18H32O3	[M + H]+	0.526	5.528	1	0.0	4713_CARA_C18_pos_SIRIUS_29686	-8.482	4.903
16516	C31H56O4	[M + Na]+	0.526	5.124	1	0.0	4850_CARA_C18_pos_SIRIUS_16516	-7.142	8.124
31908	C22H44O4	[M + Na]+	0.526	5.324	1	0.0	5145_CARA_C18_pos_SIRIUS_31908	-7.034	6.611
8332	C29H63N7O2	[M + Na]+	0.526	3.989	2	0.113	4314_CARA_C18_pos_SIRIUS_8332	5.058	1.055
9197	C11H26N8O	[M + H]+	0.526	9.797	3	1.0	6303_CARA_C18_pos_SIRIUS_9197	7.541	6.492
1601	C19H37N7O	[M - H2O + H]+	0.526	0.827	3	0.866	7759_CARA_C18_pos_SIRIUS_1601	-49716.507	2.381
1060	C20H36O2	[M - H4O2 + H]+	0.525	14.271	3	0.464	2378_CARA_C18_pos_SIRIUS_1060	-131825.983	1.707
13982	C43H62O	[M + Na]+	0.525	13.281	3	0.657	1344_CARA_C18_pos_SIRIUS_13982	7.632	7.207
31291	C46H89NO2	[M + K]+	0.525	13.729	4	0.198	6950_CARA_C18_pos_SIRIUS_31291	-7.417	2.362
3718	C23H54N8O2	[M - H2O + H]+	0.525	6.882	3	0.861	7282_CARA_C18_pos_SIRIUS_3718	-39372.118	8.446
23408	C46H87N5O4	[M - H4O2 + H]+	0.524	5.974	9	0.447	970_CARA_C18_pos_SIRIUS_23408	-48764.318	7.76
1577	C36H64O5	[M + H]+	0.524	5.273	1	0.0	5823_CARA_C18_pos_SIRIUS_1577	-6.497	7.008
30772	C44H73N3	[M + H]+	0.524	2.712	2	0.134	2627_CARA_C18_pos_SIRIUS_30772	2.597	2.242
17142	C48H80O2	[M + H3N + H]+	0.524	42.167	16	0.683	6947_CARA_C18_pos_SIRIUS_17142	1.759	7.501
33388	C24H42F3N3O3	[M + K]+	0.524	21.832	6	0.831	2612_CARA_C18_pos_SIRIUS_33388	3.903	8.13
8814	C26H54N2O4	[M - H2O + H]+	0.524	5.023	3	0.865	8015_CARA_C18_pos_SIRIUS_8814	-40807.214	4.397
1854	C34H71N7O2	[M + H]+	0.524	5.013	2	0.853	5888_CARA_C18_pos_SIRIUS_1854	0.326	2.483
5379	C37H74O7	[M + H]+	0.524	5.536	1	0.0	4859_CARA_C18_pos_SIRIUS_5379	3.592	4.837
21388	C21H42N2O4	[M + H]+	0.523	7.717	2	0.994	1798_CARA_C18_pos_SIRIUS_21388	-2.67	2.015
17334	C44H82O5	[M - H2O + H]+	0.523	12.544	6	0.472	4523_CARA_C18_pos_SIRIUS_17334	-26743.72	4.588
3491	C37H77NO4	[M + Na]+	0.522	41.602	17	0.683	3208_CARA_C18_pos_SIRIUS_3491	6.456	3.91
25181	C31H61N5O11S	[M - H4O2 + H]+	0.522	16.302	21	0.753	349_CARA_C18_pos_SIRIUS_25181	-53259.68	4.112
6333	C31H69N7O	[M + Na]+	0.522	20.049	8	0.476	1948_CARA_C18_pos_SIRIUS_6333	-4.288	3.945
26343	C36H75NO11	[M - H2O + H]+	0.522	14.756	8	0.815	7041_CARA_C18_pos_SIRIUS_26343	-26470.935	4.317
33188	C31H67N3O6	[M - H4O2 + H]+	0.522	11.131	8	0.52	4780_CARA_C18_pos_SIRIUS_33188	-66405.493	5.428
16047	C30H50O4	[M + Na]+	0.522	10.788	2	0.963	2875_CARA_C18_pos_SIRIUS_16047	-5.692	4.939
5365	C29H65N7O	[M - H2O + H]+	0.522	1.935	3	1.0	5266_CARA_C18_pos_SIRIUS_5365	-35282.94	10.792
2163	C44H87NO4	[M + H]+	0.522	22.666	3	0.724	8023_CARA_C18_pos_SIRIUS_2163	-2.428	5.439
5369	C40H76O5	[M + H3N + H]+	0.522	3.152	5	0.637	7496_CARA_C18_pos_SIRIUS_5369	-5.959	3.926
7545	C21H46N6O	[M - H2O + H]+	0.521	6.717	3	0.873	2925_CARA_C18_pos_SIRIUS_7545	-47226.842	1.785
14671	C41H64O5	[M + H3N + H]+	0.521	8.292	4	0.838	7070_CARA_C18_pos_SIRIUS_14671	3.36	4.603
7093	C30H58O4	[M + Na]+	0.521	5.98	1	0.0	7258_CARA_C18_pos_SIRIUS_7093	-1.446	0.251
21417	C24H46O3	[M + Na]+	0.521	5.76	1	0.0	2781_CARA_C18_pos_SIRIUS_21417	2.674	2.707
29938	C43H82O6	[M + H]+	0.521	5.57	1	0.0	7280_CARA_C18_pos_SIRIUS_29938	4.576	4.533
19629	C30H60O7	[M + Na]+	0.521	5.529	1	0.0	5951_CARA_C18_pos_SIRIUS_19629	-6.346	4.895
2700	C36H74N2O4	[M - H2O + H]+	0.521	4.783	3	0.867	4130_CARA_C18_pos_SIRIUS_2700	-30974.406	8.817
10361	C15H32O3	[M + Na]+	0.521	6.0	1	0.0	4353_CARA_C18_pos_SIRIUS_10361	1.181	
23257	C19H41NO2	[M + Na]+	0.521	6.352	2	0.15	1726_CARA_C18_pos_SIRIUS_23257	3.399	2.168
9330	C24H38	[M + H]+	0.521	6.0	1	0.0	3680_CARA_C18_pos_SIRIUS_9330	-4.973	
17057	C36H61N3O2	[M - H4O2 + H]+	0.52	4.742	3	0.91	3235_CARA_C18_pos_SIRIUS_17057	-67642.506	12.366
1326	C41H68O2	[M + K]+	0.52	20.317	11	0.819	5225_CARA_C18_pos_SIRIUS_1326	3.025	4.235
22921	C15H26O	[M + H]+	0.52	6.0	1	0.0	3343_CARA_C18_pos_SIRIUS_22921	-6.012	
23313	C30H60N2O6	[M + H]+	0.519	36.052	9	0.975	7716_CARA_C18_pos_SIRIUS_23313	-2.226	2.456
22194	C8H14B9NO	[M + Na]+	0.519	34.4	8	1.0	877_CARA_C18_pos_SIRIUS_22194	4.768	5.249
8560	C30H60O2	[M + Na]+	0.519	6.255	2	0.13	4831_CARA_C18_pos_SIRIUS_8560	-1.792	2.732
7033	C9H22N2O3	[M + Na]+	0.519	45.12	11	0.959	6094_CARA_C18_pos_SIRIUS_7033	0.597	8.016
6077	C31H67BN8O10	[M - H4O2 + H]+	0.519	9.178	11	0.547	4022_CARA_C18_pos_SIRIUS_6077	-52465.546	6.321
21715	C34H70N8O6	[M + Na]+	0.518	13.287	6	0.831	994_CARA_C18_pos_SIRIUS_21715	0.067	3.625
2992	C40H52	[M + H]+	0.518	5.834	1	0.0	7159_CARA_C18_pos_SIRIUS_2992	0.603	1.93
23799	C25H48N2O3	[M + H]+	0.518	9.412	6	0.85	3970_CARA_C18_pos_SIRIUS_23799	-9.803	10.524
3886	C34H69N7O	[M + Na]+	0.518	8.467	3	0.276	5019_CARA_C18_pos_SIRIUS_3886	-2.084	2.84
10739	C41H74O3	[M + H]+	0.518	5.901	1	0.0	3417_CARA_C18_pos_SIRIUS_10739	-1.418	1.185
4087	C40H77NO4	[M - H4O2 + H]+	0.518	5.712	3	0.849	5273_CARA_C18_pos_SIRIUS_4087	-59983.403	5.06
25545	C19H28O5	[M + H3N + H]+	0.518	57.644	10	0.965	6704_CARA_C18_pos_SIRIUS_25545	6.777	5.99
33485	C33H65NO4	[M - H4O2 + H]+	0.518	75.574	21	0.676	5087_CARA_C18_pos_SIRIUS_33485	-71412.841	6.554
8539	C37H66O5	[M + H]+	0.518	39.725	21	0.735	4483_CARA_C18_pos_SIRIUS_8539	-7.949	5.39
7314	C35H71NO2	[M + Na]+	0.518	27.132	11	0.842	4870_CARA_C18_pos_SIRIUS_7314	-0.359	5.118
3697	C40H81NO5	[M + Na]+	0.518	15.181	4	0.413	398_CARA_C18_pos_SIRIUS_3697	-1.614	1.029
1500	C44H87NO9	[M - H4O2 + H]+	0.518	5.369	5	0.581	7051_CARA_C18_pos_SIRIUS_1500	-48772.881	3.331
1628	C32H69NO4	[M - H4O2 + H]+	0.518	6.707	3	0.561	6384_CARA_C18_pos_SIRIUS_1628	-72556.182	12.495
3281	C42H79N5O3	[M + H]+	0.518	7.326	6	0.683	164_CARA_C18_pos_SIRIUS_3281	-7.497	5.08
1756	C20H37N7	[M + H]+	0.518	0.763	1	0.0	5991_CARA_C18_pos_SIRIUS_1756	-5.37	2.673
23375	C50H84N2O4	[M - H4O2 + H]+	0.517	9.751	7	0.247	270_CARA_C18_pos_SIRIUS_23375	-48571.9	3.162
4987	C48H91NO4	[M - H2O + H]+	0.517	11.581	3	0.486	2102_CARA_C18_pos_SIRIUS_4987	-24723.371	7.376
4515	C32H66O3	[M + Na]+	0.517	16.866	4	0.446	2640_CARA_C18_pos_SIRIUS_4515	4.378	8.388
4133	C40H79NO4	[M + H]+	0.517	1.105	3	0.701	3157_CARA_C18_pos_SIRIUS_4133	-6.712	5.798
3224	C44H87NO4	[M + Na]+	0.517	7.601	5	0.576	4160_CARA_C18_pos_SIRIUS_3224	-6.602	6.717
31427	C15H26O	[M + H]+	0.517	6.0	1	0.0	4611_CARA_C18_pos_SIRIUS_31427	-6.908	
30842	C24H44N6O7	[M + H3N + H]+	0.517	36.361	9	0.816	2721_CARA_C18_pos_SIRIUS_30842	4.808	3.231
7098	C10H14	[M + H]+	0.517	6.0	1	0.0	2631_CARA_C18_pos_SIRIUS_7098	-9.82	
26398	C39H77NO12	[M - H2O + H]+	0.516	25.81	7	0.628	161_CARA_C18_pos_SIRIUS_26398	-24511.646	1.847
14107	C25H25Br2ClFN3O4S	[M + Na]+	0.516	2.704	11	0.162	7706_CARA_C18_pos_SIRIUS_14107	4.688	2.912
17207	C33H56N2O6	[M + H3N + H]+	0.516	23.842	6	0.955	6293_CARA_C18_pos_SIRIUS_17207	-5.321	1.586
32280	C10H24N6O7	[M + Na]+	0.516	9.021	3	0.817	2804_CARA_C18_pos_SIRIUS_32280	1.465	2.654
31190	C17H26O	[M + H]+	0.516	6.0	1	0.0	4059_CARA_C18_pos_SIRIUS_31190	-7.046	
2056	C39H72N6	[M + H3N + H]+	0.515	18.778	6	0.72	4210_CARA_C18_pos_SIRIUS_2056	-3.38	3.26
6720	C35H60O3	[M + H3N + H]+	0.515	13.403	3	0.626	2380_CARA_C18_pos_SIRIUS_6720	0.967	3.646
14851	C40H79N3O7	[M + Na]+	0.515	5.632	2	0.762	7494_CARA_C18_pos_SIRIUS_14851	-7.633	2.988
24148	C34H47F3N2O9	[M - H4O2 + H]+	0.515	32.589	21	0.895	7317_CARA_C18_pos_SIRIUS_24148	-55484.202	3.47
23759	C32H58O10	[M - H2O + H]+	0.515	6.318	3	0.113	3913_CARA_C18_pos_SIRIUS_23759	-30766.462	4.026
6494	C39H67N7O4	[M + H]+	0.515	12.513	14	0.248	3975_CARA_C18_pos_SIRIUS_6494	9.119	4.586
5416	C26H54N2O4	[M + H]+	0.514	4.067	2	0.991	3463_CARA_C18_pos_SIRIUS_5416	-7.041	5.26
29334	C27H59NO17	[M - H2O + H]+	0.514	20.162	21	0.746	7751_CARA_C18_pos_SIRIUS_29334	-27606.286	6.004
26638	C39H65NO7S	[M + H]+	0.514	16.882	3	0.83	7124_CARA_C18_pos_SIRIUS_26638	4.403	5.614
26976	C32H50O8	[M + K]+	0.514	6.733	2	0.029	5502_CARA_C18_pos_SIRIUS_26976	-6.696	3.339
7516	C31H62O4	[M + H]+	0.514	6.0	1	0.0	6031_CARA_C18_pos_SIRIUS_7516	-7.982	
29538	C39H72O2	[M + Na]+	0.514	16.145	3	0.522	1005_CARA_C18_pos_SIRIUS_29538	7.468	5.858
21447	C41H81NO	[M + K]+	0.514	1.567	2	0.055	5438_CARA_C18_pos_SIRIUS_21447	8.288	2.796
9986	C23H46N2O3	[M - H2O + H]+	0.513	9.527	3	0.988	7447_CARA_C18_pos_SIRIUS_9986	-47235.757	2.73
13539	C25H55NO11	[M - H2O + H]+	0.513	7.262	4	0.918	3036_CARA_C18_pos_SIRIUS_13539	-34090.132	4.738
5127	C31H69N7O	[M + Na]+	0.513	6.67	2	0.242	1969_CARA_C18_pos_SIRIUS_5127	0.379	1.427
2820	C26H51N9O3	[M + K]+	0.513	26.883	11	0.937	7191_CARA_C18_pos_SIRIUS_2820	2.352	5.973
6963	C21H40O3	[M + Na]+	0.513	6.436	2	0.086	7954_CARA_C18_pos_SIRIUS_6963	-0.732	3.168
4982	C25H50N2O5	[M + Na]+	0.513	14.432	4	0.699	4076_CARA_C18_pos_SIRIUS_4982	3.753	4.266
30514	C21H38O3	[M + H3N + H]+	0.513	10.469	3	0.591	5941_CARA_C18_pos_SIRIUS_30514	-9.039	8.38
4166	C44H87NO2	[M + Na]+	0.513	9.448	4	0.674	1922_CARA_C18_pos_SIRIUS_4166	-4.238	2.358
7639	C36H48O9	[M + K]+	0.513	5.335	1	0.0	6609_CARA_C18_pos_SIRIUS_7639	7.702	6.521
32228	C30H48O4	[M - H4O2 + H]+	0.513	5.37	3	0.223	4233_CARA_C18_pos_SIRIUS_32228	-82356.955	3.671
21979	C24H38O4	[M + Na]+	0.512	5.44	1	0.0	2746_CARA_C18_pos_SIRIUS_21979	-4.187	5.665
10263	C36H62O3	[M + H3N + H]+	0.512	6.423	3	0.909	3136_CARA_C18_pos_SIRIUS_10263	-6.283	6.307
34177	C18H22F2N6O4	[M + K]+	0.512	42.271	21	0.961	6399_CARA_C18_pos_SIRIUS_34177	-0.47	3.721
5918	C20H34N6O	[M + H3N + H]+	0.512	10.493	3	1.0	7099_CARA_C18_pos_SIRIUS_5918	-5.188	4.62
30718	C35H51NO4	[M + Na]+	0.512	3.458	3	0.762	1563_CARA_C18_pos_SIRIUS_30718	-0.926	0.848
18248	C15H28	[M + Na]+	0.512	6.0	1	0.0	7780_CARA_C18_pos_SIRIUS_18248	4.664	
23743	C27H61NO6	[M - H4O2 + H]+	0.512	4.618	3	0.806	5281_CARA_C18_pos_SIRIUS_23743	-78243.034	5.747
27625	C40H71N3O7	[M + Na]+	0.512	14.995	3	0.59	4962_CARA_C18_pos_SIRIUS_27625	8.068	5.444
17049	C34H63N9O5	[M + Na]+	0.512	22.598	10	0.952	3814_CARA_C18_pos_SIRIUS_17049	-1.908	5.778
26632	C26H54O2	[M + Na]+	0.512	6.0	1	0.0	7003_CARA_C18_pos_SIRIUS_26632	-2.14	
6430	C26H55N7	[M + H]+	0.512	3.826	2	0.815	376_CARA_C18_pos_SIRIUS_6430	-0.367	2.906
12475	C22H36N6O2	[M + Na]+	0.512	4.932	5	0.853	2856_CARA_C18_pos_SIRIUS_12475	-3.859	5.49
4767	C11H20	[M + Na]+	0.512	6.0	1	0.0	5254_CARA_C18_pos_SIRIUS_4767	5.588	
22890	C29H54O	[M + Na]+	0.512	6.0	1	0.0	4960_CARA_C18_pos_SIRIUS_22890	-3.595	
29855	C39H78N2O7	[M + H]+	0.511	14.47	7	0.62	2269_CARA_C18_pos_SIRIUS_29855	4.684	8.017
1486	C16H35N7	[M + H]+	0.511	0.726	1	0.0	4015_CARA_C18_pos_SIRIUS_1486	8.978	
4290	C21H25N3O6	[M + H3N + H]+	0.511	64.702	15	0.98	545_CARA_C18_pos_SIRIUS_4290	-9.374	5.801
19101	C21H26O3	[M + H]+	0.511	6.0	1	0.0	8132_CARA_C18_pos_SIRIUS_19101	-1.134	
4045	C26H59N9O4	[M - H2O + H]+	0.51	12.959	7	0.939	5432_CARA_C18_pos_SIRIUS_4045	-33081.449	5.758
10509	C34H65NO7	[M - H4O2 + H]+	0.51	10.69	5	0.763	4415_CARA_C18_pos_SIRIUS_10509	-63817.305	6.39
30200	C25H44N2O3	[M + H3N + H]+	0.51	6.345	5	0.577	7715_CARA_C18_pos_SIRIUS_30200	1.098	1.136
20724	C32H50O5	[M - H2O + H]+	0.51	25.055	7	0.645	30_CARA_C18_pos_SIRIUS_20724	-36220.972	7.738
5747	C25H53N7O	[M + Na]+	0.51	7.257	2	0.579	3458_CARA_C18_pos_SIRIUS_5747	7.177	8.525
27469	C38H70O3	[M - H2O + H]+	0.51	7.404	3	0.191	7774_CARA_C18_pos_SIRIUS_27469	-32311.859	4.656
5091	C32H60O2	[M + Na]+	0.51	5.775	1	0.0	7538_CARA_C18_pos_SIRIUS_5091	-1.906	2.548
20362	C21H40O5	[M + Na]+	0.51	5.601	1	0.0	5978_CARA_C18_pos_SIRIUS_20362	-4.288	4.251
4990	C43H80N3O7P	[M - H4O2 + H]+	0.509	14.178	7	0.744	2306_CARA_C18_pos_SIRIUS_4990	-48239.307	4.812
31805	C26H59N9O4	[M + Na]+	0.509	8.434	4	0.557	1166_CARA_C18_pos_SIRIUS_31805	8.004	4.767
2269	C22H45N3O7	[M + H]+	0.509	0.801	1	0.0	5415_CARA_C18_pos_SIRIUS_2269	-2.212	2.28
6419	C39H77NO4	[M + H3N + H]+	0.509	6.199	3	0.204	5227_CARA_C18_pos_SIRIUS_6419	-3.095	1.559
25618	C36H73N3O5	[M - H4O2 + H]+	0.509	5.171	3	0.239	3253_CARA_C18_pos_SIRIUS_25618	-60801.26	6.599
24108	C33H58O2	[M + Na]+	0.509	5.386	1	0.0	4368_CARA_C18_pos_SIRIUS_24108	-6.089	6.11
26072	C24H55N13O5	[M - H4O2 + H]+	0.509	56.802	18	0.643	4801_CARA_C18_pos_SIRIUS_26072	-63156.079	5.783
2654	C45H86O	[M + K]+	0.509	12.395	2	0.069	7096_CARA_C18_pos_SIRIUS_2654	9.352	2.771
5993	C41H75NO	[M + K]+	0.509	2.86	2	0.319	346_CARA_C18_pos_SIRIUS_5993	4.047	7.553
17699	C30H60N10O6	[M + H]+	0.508	29.897	19	0.709	7517_CARA_C18_pos_SIRIUS_17699	7.9	4.743
2605	C42H85N3O6	[M - H4O2 + H]+	0.508	15.99	6	0.829	6268_CARA_C18_pos_SIRIUS_2605	-52006.286	6.46
6021	C36H72O3	[M + Na]+	0.508	6.0	1	0.0	3861_CARA_C18_pos_SIRIUS_6021	-5.329	
23344	C38H70O5	[M + Na]+	0.508	7.696	2	0.293	2535_CARA_C18_pos_SIRIUS_23344	-5.792	3.093
8952	C23H34O4	[M + Na]+	0.508	7.241	2	0.92	5143_CARA_C18_pos_SIRIUS_8952	-4.356	3.219
13557	C20H42N6O3	[M - H2O + H]+	0.508	5.811	6	0.642	4822_CARA_C18_pos_SIRIUS_13557	-45335.596	3.053
31837	C26H41NO2S	[M + K]+	0.508	0.311	2	0.634	403_CARA_C18_pos_SIRIUS_31837	0.088	2.071
24848	C24H51N7	[M + H]+	0.508	0.352	1	0.0	7525_CARA_C18_pos_SIRIUS_24848	-1.987	1.344
9249	C36H52O3	[M - H4O2 + H]+	0.507	14.48	3	0.433	1634_CARA_C18_pos_SIRIUS_9249	-72414.292	0.512
27497	C24H50O13	[M + K]+	0.507	6.023	2	0.589	2529_CARA_C18_pos_SIRIUS_27497	-7.176	1.469
32978	C29H56O3	[M + Na]+	0.507	6.0	1	0.0	3611_CARA_C18_pos_SIRIUS_32978	-2.664	
33958	C8H6Br3NO4S2	[M + H]+	0.507	0.811	2	0.029	758_CARA_C18_pos_SIRIUS_33958	9.523	1.941
33236	C8H10Cl2N2O4	[M - H2O + H]+	0.507	6.551	3	0.633	7100_CARA_C18_pos_SIRIUS_33236	-71757.271	8.568
15508	C29H50BNO2	[M + H]+	0.507	13.941	2	0.643	3373_CARA_C18_pos_SIRIUS_15508	6.877	8.01
4150	C42H82O	[M + Na]+	0.507	8.233	2	0.161	2980_CARA_C18_pos_SIRIUS_4150	-3.977	5.465
33436	C23H50N2O2	[M + Na]+	0.507	5.991	2	1.0	539_CARA_C18_pos_SIRIUS_33436	-2.075	7.807
2503	C40H81NO3	[M + Na]+	0.507	43.33	18	0.817	4140_CARA_C18_pos_SIRIUS_2503	1.135	5.017
16126	C39H65NO8	[M - H2O + H]+	0.507	4.631	3	0.939	5249_CARA_C18_pos_SIRIUS_16126	-27354.623	0.577
27916	C38H66O8	[M + H]+	0.506	30.6	5	0.626	514_CARA_C18_pos_SIRIUS_27916	-1.605	3.683
22629	C12H20O4	[M + Na]+	0.506	10.862	2	0.926	1773_CARA_C18_pos_SIRIUS_22629	-0.716	7.045
17661	C13H20	[M + H]+	0.506	6.0	1	0.0	1865_CARA_C18_pos_SIRIUS_17661	-9.466	
4261	C33H68O3	[M + Na]+	0.506	6.0	1	0.0	7374_CARA_C18_pos_SIRIUS_4261	2.116	
33956	C33H67NO3	[M + Na]+	0.506	2.819	4	0.394	1386_CARA_C18_pos_SIRIUS_33956	-7.139	5.293
24158	C18H38O7S	[M + Na]+	0.506	9.538	2	1.0	4899_CARA_C18_pos_SIRIUS_24158	-5.33	1.962
4957	C34H68N2O7	[M - H2O + H]+	0.506	11.026	6	0.62	5381_CARA_C18_pos_SIRIUS_4957	-30047.94	2.802
2324	C11H22	[M + Na]+	0.506	6.0	1	0.0	1854_CARA_C18_pos_SIRIUS_2324	6.935	
15823	C28H58O4	[M + Na]+	0.506	5.431	1	0.0	2955_CARA_C18_pos_SIRIUS_15823	-8.373	5.734
1768	C43H85NO6	[M - H2O + H]+	0.506	1.802	5	0.06	4061_CARA_C18_pos_SIRIUS_1768	-25928.566	2.312
6369	C37H73NO9	[M - H2O + H]+	0.505	15.374	5	0.785	1600_CARA_C18_pos_SIRIUS_6369	-27356.781	3.172
239	C42H81N5O5	[M + H]+	0.505	20.883	20	0.859	6752_CARA_C18_pos_SIRIUS_239	5.095	4.55
16065	C34H67NO5S	[M + Na]+	0.505	11.051	12	0.772	5728_CARA_C18_pos_SIRIUS_16065	-2.588	2.965
3668	C38H70O3	[M + H]+	0.505	6.0	1	0.0	3164_CARA_C18_pos_SIRIUS_3668	-3.08	
30904	C11H22O2	[M + Na]+	0.505	6.0	1	0.0	6016_CARA_C18_pos_SIRIUS_30904	2.866	
33297	C18H36N2O4	[M + H3N + H]+	0.505	3.596	3	1.0	6792_CARA_C18_pos_SIRIUS_33297	-2.576	6.657
21147	C32H63NO7	[M + Na]+	0.504	3.731	4	0.236	7672_CARA_C18_pos_SIRIUS_21147	-1.801	2.656
9500	C22H40O2	[M + Na]+	0.504	15.39	2	0.347	341_CARA_C18_pos_SIRIUS_9500	-4.596	2.3
8515	C9H22N2O3	[M - H2O + H]+	0.504	8.431	3	0.512	2445_CARA_C18_pos_SIRIUS_8515	-95223.67	13.559
16302	C46H80O2	[M + Na]+	0.504	5.436	1	0.0	2565_CARA_C18_pos_SIRIUS_16302	-6.621	5.699
8357	C34H64O5	[M + H3N + H]+	0.504	4.363	3	0.125	6350_CARA_C18_pos_SIRIUS_8357	-5.084	6.601
22310	C30H50O	[M + K]+	0.504	5.957	1	0.0	6918_CARA_C18_pos_SIRIUS_22310	-2.631	0.524
28924	C19H35B2NO2	[M - H2O + H]+	0.504	12.899	4	0.786	3371_CARA_C18_pos_SIRIUS_28924	-57681.707	5.933
31495	C29H53N3OS	[M - H2O + H]+	0.504	11.099	3	0.574	7152_CARA_C18_pos_SIRIUS_31495	-37957.928	9.011
7233	C25H52O3	[M + Na]+	0.504	5.75	1	0.0	3502_CARA_C18_pos_SIRIUS_7233	0.788	2.807
6771	C35H72N2O3	[M + Na]+	0.504	0.85	1	0.0	4842_CARA_C18_pos_SIRIUS_6771	-3.913	1.755
15802	C40H76N6O2	[M + Na]+	0.503	97.821	36	0.636	544_CARA_C18_pos_SIRIUS_15802	8.2	4.034
32971	C31H46O	[M + H]+	0.503	6.0	1	0.0	807_CARA_C18_pos_SIRIUS_32971	7.252	
5106	C39H66O	[M + Na]+	0.503	5.498	1	0.0	728_CARA_C18_pos_SIRIUS_5106	-7.476	5.168
27197	C26H53N	[M + Na]+	0.503	0.763	1	0.0	5918_CARA_C18_pos_SIRIUS_27197	-2.538	2.681
31438	C20H38O3	[M + Na]+	0.503	6.0	1	0.0	6847_CARA_C18_pos_SIRIUS_31438	4.249	
5126	C31H56	[M + K]+	0.503	6.0	1	0.0	4679_CARA_C18_pos_SIRIUS_5126	3.937	
26513	C30H58O5	[M + Na]+	0.503	6.0	1	0.0	6771_CARA_C18_pos_SIRIUS_26513	5.666	
23631	C26H40	[M + H]+	0.503	6.0	1	0.0	4277_CARA_C18_pos_SIRIUS_23631	-6.164	
14585	C38H60N6O6	[M + H3N + H]+	0.502	24.823	9	0.767	4286_CARA_C18_pos_SIRIUS_14585	5.935	6.218
7620	C16H30O	[M + Na]+	0.502	6.0	1	0.0	2218_CARA_C18_pos_SIRIUS_7620	2.349	
2549	C38H79NO6	[M - H2O + H]+	0.502	4.81	3	0.576	2434_CARA_C18_pos_SIRIUS_2549	-28649.742	5.747
5477	C41H77N3	[M + K]+	0.502	0.44	1	0.0	3295_CARA_C18_pos_SIRIUS_5477	8.75	5.661
7549	C29H66N6O	[M + Na]+	0.502	0.249	1	0.0	8007_CARA_C18_pos_SIRIUS_7549	-1.361	1.898
31552	C11H24O3	[M + Na]+	0.502	6.0	1	0.0	4506_CARA_C18_pos_SIRIUS_31552	4.995	
1807	C49H95NO2	[M + H]+	0.502	5.105	2	0.024	1724_CARA_C18_pos_SIRIUS_1807	-7.879	5.272
19915	C14H22	[M + H]+	0.502	6.0	1	0.0	5192_CARA_C18_pos_SIRIUS_19915	-10.08	
2922	C33H69NO4	[M + Na]+	0.502	0.774	1	0.0	1305_CARA_C18_pos_SIRIUS_2922	9.214	2.566
8588	C18H36O2	[M + Na]+	0.502	6.0	1	0.0	6709_CARA_C18_pos_SIRIUS_8588	-1.143	
23794	C38H72O2	[M + H]+	0.502	6.0	1	0.0	230_CARA_C18_pos_SIRIUS_23794	-8.918	
80	C33H66NO4P	[M + H]+	0.502	0.421	2	0.901	194_CARA_C18_pos_SIRIUS_80	4.153	8.359
1048	C40H74O5	[M + H3N + H]+	0.502	4.749	3	0.587	4304_CARA_C18_pos_SIRIUS_1048	-0.078	5.771
4069	C44H85N3O4	[M - H2O + H]+	0.502	2.818	3	0.383	4706_CARA_C18_pos_SIRIUS_4069	-25624.316	9.172
