shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
2376	C9H19NO4	[M - H]-	1.0	48.693	20	0.991	3614_CARA_HILIC_neg_SIRIUS_charge0_removed_2376	2.295	2.495
5644	C13H20O5	[M - H]-	1.0	46.022	8	0.932	3420_CARA_HILIC_neg_SIRIUS_charge0_removed_5644	-3.517	1.8
2174	C11H24O11	[M - H]-	1.0	48.52	10	0.856	1556_CARA_HILIC_neg_SIRIUS_charge0_removed_2174	0.347	2.57
3500	C15H24N4O5	[M - H]-	1.0	45.521	20	0.81	2430_CARA_HILIC_neg_SIRIUS_charge0_removed_3500	-2.339	5.918
3646	C15H20O15	[M - H]-	1.0	44.518	7	0.898	3252_CARA_HILIC_neg_SIRIUS_charge0_removed_3646	-0.555	1.79
2851	C9H16N2O5	[M - H]-	1.0	44.953	18	0.98	1350_CARA_HILIC_neg_SIRIUS_charge0_removed_2851	-1.926	1.818
1657	C8H16N2O3	[M - H]-	1.0	43.312	12	0.96	4010_CARA_HILIC_neg_SIRIUS_charge0_removed_1657	-1.688	3.574
407	C9H17NO3	[M - H]-	1.0	48.133	9	0.881	4836_CARA_HILIC_neg_SIRIUS_charge0_removed_407	-1.972	1.495
1595	C18H36O3	[M - H]-	1.0	44.583	25	0.734	5493_CARA_HILIC_neg_SIRIUS_charge0_removed_1595	-5.91	3.737
2204	C15H17N3O5	[M - H]-	1.0	45.403	14	0.927	3162_CARA_HILIC_neg_SIRIUS_charge0_removed_2204	-0.768	3.091
1720	C8H16N2O4	[M - H]-	1.0	43.95	21	0.892	1708_CARA_HILIC_neg_SIRIUS_charge0_removed_1720	-7.536	7.745
3912	C12H18N2O9	[M - H]-	1.0	44.974	12	0.991	4191_CARA_HILIC_neg_SIRIUS_charge0_removed_3912	1.04	6.728
1646	C18H34O4	[M - H]-	1.0	44.054	9	0.976	1018_CARA_HILIC_neg_SIRIUS_charge0_removed_1646	0.214	1.778
1833	C18H34O5	[M - H]-	1.0	41.827	16	0.905	5533_CARA_HILIC_neg_SIRIUS_charge0_removed_1833	0.159	4.31
1672	C11H18N2O4	[M - H]-	1.0	42.17	18	0.932	2127_CARA_HILIC_neg_SIRIUS_charge0_removed_1672	-0.334	3.171
5248	C12H20O3	[M - H]-	1.0	47.502	9	0.853	5258_CARA_HILIC_neg_SIRIUS_charge0_removed_5248	-2.69	2.472
5395	C9H12F2N2O5S2	[M - H]-	1.0	47.363	22	0.933	5251_CARA_HILIC_neg_SIRIUS_charge0_removed_5395	-3.02	3.687
8878	C17H32N2O4	[M - H]-	1.0	47.234	15	0.646	3836_CARA_HILIC_neg_SIRIUS_charge0_removed_8878	-4.679	4.731
1808	C7H10N2O4	[M - H]-	1.0	43.998	11	0.975	1378_CARA_HILIC_neg_SIRIUS_charge0_removed_1808	-1.515	6.257
2578	C13H16N2O6	[M - H]-	1.0	47.182	14	0.819	2121_CARA_HILIC_neg_SIRIUS_charge0_removed_2578	-2.236	8.501
3403	C14H23N3O8	[M - H]-	1.0	47.147	17	0.833	4953_CARA_HILIC_neg_SIRIUS_charge0_removed_3403	-0.662	5.717
5288	C15H20O15	[M - H]-	1.0	44.069	7	0.885	5210_CARA_HILIC_neg_SIRIUS_charge0_removed_5288	-1.238	2.542
2689	C7H11F2NO5S2	[M - H]-	1.0	47.086	19	0.909	4987_CARA_HILIC_neg_SIRIUS_charge0_removed_2689	-4.464	4.538
8077	C7H6N2O4	[M - H]-	1.0	44.974	9	0.896	3659_CARA_HILIC_neg_SIRIUS_charge0_removed_8077	-9.282	7.669
4943	C13H17NO9	[M - H]-	1.0	45.194	18	0.941	4881_CARA_HILIC_neg_SIRIUS_charge0_removed_4943	-3.498	4.003
2124	C12H16N2O3	[M - H]-	1.0	42.817	11	0.679	3982_CARA_HILIC_neg_SIRIUS_charge0_removed_2124	-3.045	6.245
2175	C11H16N4O5	[M - H]-	1.0	41.647	15	0.895	4474_CARA_HILIC_neg_SIRIUS_charge0_removed_2175	-1.389	1.298
3405	C6H6O6	[M - H]-	1.0	46.784	6	0.88	3393_CARA_HILIC_neg_SIRIUS_charge0_removed_3405	-0.355	3.793
4124	C10H16N4O4	[M - H]-	1.0	43.551	9	0.89	2617_CARA_HILIC_neg_SIRIUS_charge0_removed_4124	-6.188	0.805
6199	C11H17NO8	[M - H]-	1.0	45.371	12	0.94	2220_CARA_HILIC_neg_SIRIUS_charge0_removed_6199	2.275	4.418
11035	C6H6O6	[M - H]-	1.0	46.609	6	0.88	4716_CARA_HILIC_neg_SIRIUS_charge0_removed_11035	-1.511	4.096
1715	C27H54O3	[M - H]-	1.0	40.76	14	0.678	5149_CARA_HILIC_neg_SIRIUS_charge0_removed_1715	-3.336	2.898
1888	C8H16N2O5	[M - H]-	1.0	41.474	16	0.98	4238_CARA_HILIC_neg_SIRIUS_charge0_removed_1888	-2.945	2.46
4638	C16H24N2O5S3	[M - H]-	1.0	46.407	14	0.98	4786_CARA_HILIC_neg_SIRIUS_charge0_removed_4638	1.77	4.326
813	C10H18O4	[M - H]-	1.0	43.763	5	0.955	2785_CARA_HILIC_neg_SIRIUS_charge0_removed_813	-1.654	1.463
2117	C13H18N2O5	[M - H]-	1.0	42.798	17	0.888	251_CARA_HILIC_neg_SIRIUS_charge0_removed_2117	-2.473	2.933
2654	C8H13NO6	[M - H]-	1.0	42.341	15	0.949	577_CARA_HILIC_neg_SIRIUS_charge0_removed_2654	-0.966	5.277
6823	C8H9NO3	[M - H]-	1.0	43.484	15	0.966	5007_CARA_HILIC_neg_SIRIUS_charge0_removed_6823	-2.208	3.672
4246	C7H15NO7	[M - H4O2 - H]-	1.0	43.284	7	0.841	4665_CARA_HILIC_neg_SIRIUS_charge0_removed_4246	-191546.434	4.545
3295	C14H23NO11	[M - H2O - H]-	1.0	42.828	9	0.59	294_CARA_HILIC_neg_SIRIUS_charge0_removed_3295	-49742.188	4.185
1940	C10H20N2O3	[M - H]-	1.0	40.419	11	0.877	2199_CARA_HILIC_neg_SIRIUS_charge0_removed_1940	-1.934	3.339
10095	C7H4N2O7	[M - H]-	1.0	43.644	9	0.969	5576_CARA_HILIC_neg_SIRIUS_charge0_removed_10095	-2.529	7.375
7248	C14H26O13	[M - H]-	1.0	39.981	13	0.995	2453_CARA_HILIC_neg_SIRIUS_charge0_removed_7248	-3.651	1.741
2324	C9H16N2O6	[M - H]-	1.0	43.469	12	0.963	4857_CARA_HILIC_neg_SIRIUS_charge0_removed_2324	-3.48	6.247
3864	C13H16O8	[M + Br]-	1.0	45.481	9	0.936	5017_CARA_HILIC_neg_SIRIUS_charge0_removed_3864	-1.855	1.75
10787	C10H12N2O2	[M - H]-	1.0	42.987	8	0.962	312_CARA_HILIC_neg_SIRIUS_charge0_removed_10787	-2.099	6.954
228	C8H6INO6	[M + Br]-	1.0	45.111	9	0.997	176_CARA_HILIC_neg_SIRIUS_charge0_removed_228	1.506	2.569
5793	C19H35NO5	[M - H]-	1.0	45.104	13	0.948	512_CARA_HILIC_neg_SIRIUS_charge0_removed_5793	0.992	2.861
6	C13H25NO3	[M - H]-	1.0	41.71	11	0.981	4119_CARA_HILIC_neg_SIRIUS_charge0_removed_6	5.503	2.585
1697	C9H16N2O5	[M - H]-	1.0	39.21	16	0.98	1536_CARA_HILIC_neg_SIRIUS_charge0_removed_1697	-0.628	3.392
4081	C11H17N3O7	[M - H]-	1.0	44.713	21	0.937	1886_CARA_HILIC_neg_SIRIUS_charge0_removed_4081	-2.891	4.469
3259	C5H8O6S	[M - H]-	1.0	39.468	8	0.679	1131_CARA_HILIC_neg_SIRIUS_charge0_removed_3259	0.09	3.684
1218	C5H10N2O4	[M - H]-	1.0	39.777	14	1.0	3396_CARA_HILIC_neg_SIRIUS_charge0_removed_1218	-0.499	3.161
1614	C6H6N2O2	[M - H]-	1.0	41.696	7	0.981	1093_CARA_HILIC_neg_SIRIUS_charge0_removed_1614	1.087	2.544
9460	C11H17N3O	[M - H]-	1.0	44.5	12	0.42	5557_CARA_HILIC_neg_SIRIUS_charge0_removed_9460	-4.782	15.27
5559	C16H24O8	[M - H]-	1.0	44.415	18	0.782	3717_CARA_HILIC_neg_SIRIUS_charge0_removed_5559	-1.577	6.43
2424	C5H8O6S	[M - H]-	1.0	39.233	8	0.699	3381_CARA_HILIC_neg_SIRIUS_charge0_removed_2424	-2.987	3.501
2244	C10H18N2O5	[M - H]-	1.0	39.148	17	0.972	2823_CARA_HILIC_neg_SIRIUS_charge0_removed_2244	-0.796	2.153
6275	C10H16N2O5	[M - H]-	1.0	41.682	11	0.748	5510_CARA_HILIC_neg_SIRIUS_charge0_removed_6275	-3.888	5.717
1729	C3H6O3	[M - H]-	1.0	41.831	5	0.982	4839_CARA_HILIC_neg_SIRIUS_charge0_removed_1729	4.295	3.215
593	C6H6N2O4	[M - H2O - H]-	1.0	40.74	8	0.938	2575_CARA_HILIC_neg_SIRIUS_charge0_removed_593	-119268.044	2.539
4000	C9H14N2O7	[M - H]-	1.0	40.2	16	0.912	1735_CARA_HILIC_neg_SIRIUS_charge0_removed_4000	5.269	2.259
3614	C11H16N4O3	[M - H]-	1.0	41.119	13	0.992	2441_CARA_HILIC_neg_SIRIUS_charge0_removed_3614	-3.042	3.077
2510	C20H39NO4	[M - H]-	1.0	43.366	14	0.883	1310_CARA_HILIC_neg_SIRIUS_charge0_removed_2510	-3.459	3.415
2086	C10H20N4O5	[M - H]-	1.0	40.157	15	0.836	1589_CARA_HILIC_neg_SIRIUS_charge0_removed_2086	-1.793	2.471
2165	C9H14N4O4	[M - H]-	1.0	41.211	15	0.972	2069_CARA_HILIC_neg_SIRIUS_charge0_removed_2165	-7.584	2.207
309	C9H16O4	[M - H]-	1.0	38.522	8	0.995	5422_CARA_HILIC_neg_SIRIUS_charge0_removed_309	1.697	2.981
9068	C11H19NO6	[M - H]-	1.0	43.175	10	0.484	1607_CARA_HILIC_neg_SIRIUS_charge0_removed_9068	-2.156	5.483
2425	C6H12N2O3	[M - H]-	1.0	39.829	15	0.873	5404_CARA_HILIC_neg_SIRIUS_charge0_removed_2425	-0.728	3.267
5150	C12H23N3O5	[M - H]-	1.0	42.863	15	0.333	102_CARA_HILIC_neg_SIRIUS_charge0_removed_5150	-5.186	4.211
4993	C19H36N2O4	[M - H]-	1.0	42.785	14	0.861	3132_CARA_HILIC_neg_SIRIUS_charge0_removed_4993	-5.436	7.194
4859	C12H21N3O6	[M - H]-	1.0	42.778	9	0.87	3116_CARA_HILIC_neg_SIRIUS_charge0_removed_4859	-2.843	5.375
10799	C8H17NO4	[M - H]-	1.0	42.708	8	0.847	2446_CARA_HILIC_neg_SIRIUS_charge0_removed_10799	-2.533	5.388
1651	C10H16N2O4	[M - H]-	1.0	37.398	17	0.915	2902_CARA_HILIC_neg_SIRIUS_charge0_removed_1651	2.507	6.361
3512	C14H23N3O8	[M - H2O - H]-	1.0	41.845	11	0.672	2463_CARA_HILIC_neg_SIRIUS_charge0_removed_3512	-52646.89	5.955
1628	C23H46N2O5	[M - H]-	1.0	37.439	10	0.983	1617_CARA_HILIC_neg_SIRIUS_charge0_removed_1628	0.242	3.57
2619	C19H22N2O6S3	[M - H]-	1.0	37.389	13	0.859	2029_CARA_HILIC_neg_SIRIUS_charge0_removed_2619	5.707	3.442
2303	C9H16N2O6	[M - H]-	1.0	37.54	18	0.865	2215_CARA_HILIC_neg_SIRIUS_charge0_removed_2303	-3.48	2.05
2786	C12H20N6O4	[M - H]-	1.0	38.612	18	0.709	2957_CARA_HILIC_neg_SIRIUS_charge0_removed_2786	-0.407	2.44
5112	C9H17N3O6	[M - H]-	1.0	40.455	12	0.887	1229_CARA_HILIC_neg_SIRIUS_charge0_removed_5112	-2.132	5.723
1755	C10H17N3O7	[M - H]-	1.0	37.179	9	0.992	63_CARA_HILIC_neg_SIRIUS_charge0_removed_1755	-1.287	4.614
5237	C12H17N3O7	[M - H]-	1.0	42.336	9	0.703	622_CARA_HILIC_neg_SIRIUS_charge0_removed_5237	-4.054	7.131
2610	C8H14N2O5	[M - H]-	1.0	38.393	15	0.936	739_CARA_HILIC_neg_SIRIUS_charge0_removed_2610	-0.438	2.295
1918	C12H16N2O5	[M - H]-	1.0	37.062	19	0.938	3093_CARA_HILIC_neg_SIRIUS_charge0_removed_1918	-2.415	3.724
6242	C11H18N2O6S	[M - H]-	1.0	42.081	12	0.94	4877_CARA_HILIC_neg_SIRIUS_charge0_removed_6242	-1.248	5.209
10868	C9H14N2O6	[M - H]-	1.0	42.042	9	0.668	1467_CARA_HILIC_neg_SIRIUS_charge0_removed_10868	-5.752	4.487
2966	C10H16N2O7	[M - H]-	1.0	40.898	15	0.936	164_CARA_HILIC_neg_SIRIUS_charge0_removed_2966	-4.996	2.907
242	C11H17NO8S2	[M - H]-	1.0	36.882	10	0.812	1835_CARA_HILIC_neg_SIRIUS_charge0_removed_242	-2.774	6.004
2473	C11H14O10	[M - H]-	1.0	41.57	6	0.821	3320_CARA_HILIC_neg_SIRIUS_charge0_removed_2473	2.884	4.295
4740	C17H37N7O	[M - H]-	1.0	41.551	22	0.732	5344_CARA_HILIC_neg_SIRIUS_charge0_removed_4740	-5.595	6.795
1761	C8H16ClNO6	[M - H]-	1.0	41.325	10	0.732	4832_CARA_HILIC_neg_SIRIUS_charge0_removed_1761	2.193	7.687
4455	C11H13N3O4	[M - H]-	1.0	35.858	6	0.905	3700_CARA_HILIC_neg_SIRIUS_charge0_removed_4455	0.682	1.026
2027	C17H36N2O6	[M - H2O - H]-	1.0	35.156	13	0.826	4725_CARA_HILIC_neg_SIRIUS_charge0_removed_2027	-52168.612	4.081
4345	C9H17NO4	[M - H]-	1.0	41.193	15	0.945	1528_CARA_HILIC_neg_SIRIUS_charge0_removed_4345	-1.393	2.808
9885	C12H26N2O8	[M - H]-	1.0	36.607	10	0.985	2099_CARA_HILIC_neg_SIRIUS_charge0_removed_9885	-0.121	2.795
7853	C6H9N3O	[M - H]-	1.0	38.838	8	0.973	568_CARA_HILIC_neg_SIRIUS_charge0_removed_7853	-2.792	5.426
4158	C15H25N3O6	[M - H]-	1.0	37.635	13	0.792	4406_CARA_HILIC_neg_SIRIUS_charge0_removed_4158	-3.095	6.656
1455	C8H6INO6	[M + Br]-	1.0	40.964	8	0.997	1730_CARA_HILIC_neg_SIRIUS_charge0_removed_1455	0.31	3.323
617	C8H16O6S	[M - H]-	1.0	40.89	16	0.912	4519_CARA_HILIC_neg_SIRIUS_charge0_removed_617	-2.438	3.977
9591	C30H56O14	[M - H]-	1.0	36.683	11	0.881	5488_CARA_HILIC_neg_SIRIUS_charge0_removed_9591	-5.365	2.924
2889	C14H23N3O6	[M - H]-	1.0	38.187	15	0.94	2995_CARA_HILIC_neg_SIRIUS_charge0_removed_2889	-2.465	5.065
4131	C10H16ClN3O5	[M - H]-	1.0	40.669	19	0.965	796_CARA_HILIC_neg_SIRIUS_charge0_removed_4131	-7.436	3.757
5698	C13H20O5	[M - H]-	1.0	40.618	6	0.782	5032_CARA_HILIC_neg_SIRIUS_charge0_removed_5698	9.81	5.346
4008	C10H25N3O6S	[M - H2O - H]-	1.0	40.572	13	0.948	1395_CARA_HILIC_neg_SIRIUS_charge0_removed_4008	-60819.962	4.294
6010	C11H19N3O6	[M - H]-	1.0	40.506	16	0.745	1922_CARA_HILIC_neg_SIRIUS_charge0_removed_6010	-2.807	5.757
999	C11H12N2O2	[M - H]-	1.0	35.016	8	0.991	3074_CARA_HILIC_neg_SIRIUS_charge0_removed_999	0.487	1.956
2922	C12H22O4	[M - H]-	1.0	37.202	6	0.95	2402_CARA_HILIC_neg_SIRIUS_charge0_removed_2922	-1.888	2.45
609	C16H26O9	[M - H]-	1.0	37.044	7	0.807	3693_CARA_HILIC_neg_SIRIUS_charge0_removed_609	-2.509	6.599
3203	C10H18N2O5	[M - H]-	1.0	35.254	23	0.849	3136_CARA_HILIC_neg_SIRIUS_charge0_removed_3203	-3.652	7.13
2576	C7H12O7	[M - H]-	1.0	35.458	7	0.784	1115_CARA_HILIC_neg_SIRIUS_charge0_removed_2576	1.322	14.079
4548	C8H13NO5	[M - H]-	1.0	40.043	7	0.975	3521_CARA_HILIC_neg_SIRIUS_charge0_removed_4548	-1.465	6.888
1642	C7H5NO4P2	[M - H]-	1.0	40.04	23	0.885	4061_CARA_HILIC_neg_SIRIUS_charge0_removed_1642	-7.477	6.419
3730	C11H21N3O5	[M - H]-	1.0	36.273	7	0.614	4052_CARA_HILIC_neg_SIRIUS_charge0_removed_3730	-3.08	7.593
6499	C5H4O4S3	[M - H]-	1.0	39.882	10	0.547	4365_CARA_HILIC_neg_SIRIUS_charge0_removed_6499	6.302	9.115
3204	C15H27N3O6	[M - H]-	1.0	34.69	20	0.827	1597_CARA_HILIC_neg_SIRIUS_charge0_removed_3204	-4.966	4.723
4789	C9H13N3O4	[M - H]-	1.0	39.451	9	0.984	805_CARA_HILIC_neg_SIRIUS_charge0_removed_4789	-1.015	4.651
1917	C10H18N2O5	[M - H]-	1.0	34.303	23	0.849	798_CARA_HILIC_neg_SIRIUS_charge0_removed_1917	-1.612	6.739
4937	C9H14N2O8	[M - H]-	1.0	37.532	10	0.961	345_CARA_HILIC_neg_SIRIUS_charge0_removed_4937	-2.667	3.768
1841	C5H11NO5S	[M - H]-	1.0	34.353	7	0.96	49_CARA_HILIC_neg_SIRIUS_charge0_removed_1841	-0.597	0.813
2910	C8H6INO6	[M + Br]-	1.0	39.269	7	1.0	624_CARA_HILIC_neg_SIRIUS_charge0_removed_2910	1.267	3.489
1532	C8H6INO6	[M + Br]-	1.0	39.265	7	1.0	643_CARA_HILIC_neg_SIRIUS_charge0_removed_1532	1.028	3.489
4745	C10H12O3	[M - H]-	1.0	36.646	8	0.991	4236_CARA_HILIC_neg_SIRIUS_charge0_removed_4745	-3.171	2.625
5519	C6H8O7	[M - H]-	1.0	36.894	5	0.771	4366_CARA_HILIC_neg_SIRIUS_charge0_removed_5519	-2.231	11.374
2679	C11H22N4O4	[M - H]-	1.0	37.983	9	0.892	917_CARA_HILIC_neg_SIRIUS_charge0_removed_2679	-3.034	2.653
1713	C27H54N2O5	[M - H]-	1.0	39.152	10	0.963	5012_CARA_HILIC_neg_SIRIUS_charge0_removed_1713	-0.405	1.641
4200	C11H17NO8S2	[M - H]-	1.0	34.434	11	0.99	1875_CARA_HILIC_neg_SIRIUS_charge0_removed_4200	-3.056	2.248
5370	C3H6O6S3	[M - H]-	1.0	38.996	7	0.987	162_CARA_HILIC_neg_SIRIUS_charge0_removed_5370	-1.608	2.625
2418	C3H6O6S3	[M - H]-	1.0	38.978	7	0.98	191_CARA_HILIC_neg_SIRIUS_charge0_removed_2418	-1.608	3.062
1257	C11H20N4O6	[M - H]-	1.0	33.511	21	0.978	4763_CARA_HILIC_neg_SIRIUS_charge0_removed_1257	-3.325	1.929
10676	C14H24O12	[M - H]-	1.0	34.594	10	0.634	776_CARA_HILIC_neg_SIRIUS_charge0_removed_10676	1.045	7.244
3559	C11H25NO9	[M - H2O - H]-	1.0	38.779	10	0.984	3784_CARA_HILIC_neg_SIRIUS_charge0_removed_3559	-60820.143	2.834
8550	C12H20O5	[M - H]-	1.0	38.755	5	0.676	4188_CARA_HILIC_neg_SIRIUS_charge0_removed_8550	-2.045	3.586
4196	C9H14N2O7	[M - H]-	1.0	38.344	15	0.835	2594_CARA_HILIC_neg_SIRIUS_charge0_removed_4196	-6.605	6.558
2096	C14H20N2O3	[M - H]-	1.0	35.1	10	0.813	4195_CARA_HILIC_neg_SIRIUS_charge0_removed_2096	-3.101	4.111
1894	C30H56O14	[M - H]-	1.0	33.678	8	0.929	3407_CARA_HILIC_neg_SIRIUS_charge0_removed_1894	-0.673	3.174
3770	C11H20N4O6	[M - H]-	1.0	38.47	16	0.967	1773_CARA_HILIC_neg_SIRIUS_charge0_removed_3770	-4.315	3.223
935	C8H6O4	[M - H]-	1.0	38.327	4	0.7	2790_CARA_HILIC_neg_SIRIUS_charge0_removed_935	-3.225	0.953
1809	C30H50O16	[M - H]-	1.0	29.501	11	0.856	3821_CARA_HILIC_neg_SIRIUS_charge0_removed_1809	1.94	2.305
3851	CH4O6S2	[M - H]-	1.0	35.126	6	0.976	4637_CARA_HILIC_neg_SIRIUS_charge0_removed_3851	0.838	0.557
2616	C8H12O7S2	[M - H]-	1.0	38.026	8	0.756	1315_CARA_HILIC_neg_SIRIUS_charge0_removed_2616	-4.835	4.027
4934	C21H41NO4	[M - H]-	1.0	35.509	15	0.791	1867_CARA_HILIC_neg_SIRIUS_charge0_removed_4934	-2.653	4.86
3716	C4H6O5	[M - H]-	1.0	35.436	6	0.972	3213_CARA_HILIC_neg_SIRIUS_charge0_removed_3716	-0.352	4.007
1656	C22H44O3	[M - H]-	1.0	32.994	12	0.809	4260_CARA_HILIC_neg_SIRIUS_charge0_removed_1656	-1.882	4.511
4300	C9H12O4S	[M - H]-	1.0	32.567	10	0.989	2107_CARA_HILIC_neg_SIRIUS_charge0_removed_4300	-2.574	5.87
2970	C13H22O12S	[M - H]-	1.0	37.677	16	0.781	1084_CARA_HILIC_neg_SIRIUS_charge0_removed_2970	4.187	4.139
10522	C8H8O2	[M - H]-	1.0	34.633	5	0.994	94_CARA_HILIC_neg_SIRIUS_charge0_removed_10522	-1.133	1.775
9258	C9H18O4	[M - H]-	1.0	35.113	6	0.952	3249_CARA_HILIC_neg_SIRIUS_charge0_removed_9258	-4.931	4.286
1102	C12H12O12	[M - H]-	1.0	31.979	5	0.968	3001_CARA_HILIC_neg_SIRIUS_charge0_removed_1102	1.731	1.988
4910	C17H33NO4	[M - H]-	1.0	37.299	11	0.971	1808_CARA_HILIC_neg_SIRIUS_charge0_removed_4910	-1.534	2.876
4988	C6H10O5	[M - H]-	1.0	35.597	5	0.85	4758_CARA_HILIC_neg_SIRIUS_charge0_removed_4988	-1.534	4.134
3744	C4H7NO4	[M - H]-	1.0	32.719	7	0.919	4694_CARA_HILIC_neg_SIRIUS_charge0_removed_3744	-1.752	6.521
3526	C11H19N5O4	[M - H]-	1.0	34.422	12	0.968	374_CARA_HILIC_neg_SIRIUS_charge0_removed_3526	-3.265	7.2
7619	C3H8N2O4S	[M + Br]-	1.0	37.069	6	0.923	4344_CARA_HILIC_neg_SIRIUS_charge0_removed_7619	-1.472	3.418
3955	C13H19N3O7	[M - H]-	1.0	34.768	15	0.928	3925_CARA_HILIC_neg_SIRIUS_charge0_removed_3955	-5.862	4.954
3511	C11H16O11	[M - H]-	1.0	33.283	6	0.971	2223_CARA_HILIC_neg_SIRIUS_charge0_removed_3511	-1.191	4.558
832	C8H6INO6	[M + Br]-	1.0	36.953	7	0.848	1541_CARA_HILIC_neg_SIRIUS_charge0_removed_832	1.746	6.638
4851	C8H14N2O5	[M - H2O - H]-	1.0	34.122	8	0.519	1360_CARA_HILIC_neg_SIRIUS_charge0_removed_4851	-90477.517	6.537
2822	C7H12N2O5	[M - H]-	1.0	32.945	14	0.991	583_CARA_HILIC_neg_SIRIUS_charge0_removed_2822	0.271	3.943
3141	C11H18N4O3	[M - H]-	1.0	31.499	14	0.974	1975_CARA_HILIC_neg_SIRIUS_charge0_removed_3141	-2.031	1.927
2522	C8H8O3	[M - H]-	1.0	31.754	6	0.959	3913_CARA_HILIC_neg_SIRIUS_charge0_removed_2522	-1.772	3.288
8071	C12H12N4O4	[M - H]-	1.0	34.201	7	0.813	2467_CARA_HILIC_neg_SIRIUS_charge0_removed_8071	-1.012	4.533
2374	C4H6O4	[M - H]-	1.0	36.607	4	0.762	2892_CARA_HILIC_neg_SIRIUS_charge0_removed_2374	3.997	4.208
1993	C5H9NO4	[M - H]-	1.0	32.627	8	0.918	2541_CARA_HILIC_neg_SIRIUS_charge0_removed_1993	0.128	19.537
2520	C12H22N2O6	[M - H]-	1.0	31.477	20	0.845	4273_CARA_HILIC_neg_SIRIUS_charge0_removed_2520	-2.455	5.3
3547	C10H17N3O6	[M - H]-	1.0	36.518	16	0.737	957_CARA_HILIC_neg_SIRIUS_charge0_removed_3547	-3.133	7.459
3379	C7H13NO4S	[M - H]-	1.0	36.49	15	0.966	3837_CARA_HILIC_neg_SIRIUS_charge0_removed_3379	-0.255	4.578
10204	C7H15N3O6	[M + Cl]-	1.0	36.401	8	0.912	6_CARA_HILIC_neg_SIRIUS_charge0_removed_10204	-1.788	3.823
4194	C10H16N2O7	[M - H]-	1.0	34.83	18	0.9	3398_CARA_HILIC_neg_SIRIUS_charge0_removed_4194	-4.996	4.897
6227	C10H17N3O6	[M - H]-	1.0	36.297	16	0.737	5098_CARA_HILIC_neg_SIRIUS_charge0_removed_6227	-6.052	7.459
4738	C8H8O3	[M - H]-	1.0	36.26	5	0.875	3238_CARA_HILIC_neg_SIRIUS_charge0_removed_4738	-5.083	9.549
9571	C4H10O4	[M - H]-	1.0	34.14	5	0.877	1030_CARA_HILIC_neg_SIRIUS_charge0_removed_9571	-13.485	9.691
1341	C6H8N2O6S	[M + Br]-	1.0	36.197	7	0.807	4761_CARA_HILIC_neg_SIRIUS_charge0_removed_1341	-7.28	5.049
3471	C11H12O10	[M - H]-	1.0	36.157	7	0.916	3580_CARA_HILIC_neg_SIRIUS_charge0_removed_3471	0.429	3.157
2898	C16H29N3O6	[M - H]-	1.0	31.518	22	0.805	3059_CARA_HILIC_neg_SIRIUS_charge0_removed_2898	-2.399	3.595
1609	C5H6N2	[M - H]-	1.0	33.39	13	0.975	5262_CARA_HILIC_neg_SIRIUS_charge0_removed_1609	2.991	5.403
1738	C9H18N2O4	[M - H]-	1.0	30.646	15	0.983	5596_CARA_HILIC_neg_SIRIUS_charge0_removed_1738	1.01	2.367
2288	C8H12N4O3	[M - H]-	1.0	33.317	11	1.0	2849_CARA_HILIC_neg_SIRIUS_charge0_removed_2288	-4.092	3.895
4018	C14H27N3O5	[M - H]-	1.0	32.039	10	0.772	4906_CARA_HILIC_neg_SIRIUS_charge0_removed_4018	-6.624	3.643
2785	C7H12O7	[M - H]-	1.0	31.111	5	0.777	331_CARA_HILIC_neg_SIRIUS_charge0_removed_2785	1.805	1.136
3125	C4H9NO4S	[M - H]-	1.0	30.849	8	0.923	4470_CARA_HILIC_neg_SIRIUS_charge0_removed_3125	0.89	5.928
3033	C10H16N2O7	[M - H]-	1.0	34.144	15	0.885	5030_CARA_HILIC_neg_SIRIUS_charge0_removed_3033	-6.814	4.452
1619	C25H50O3	[M - H]-	1.0	30.635	9	0.735	1398_CARA_HILIC_neg_SIRIUS_charge0_removed_1619	-2.061	2.833
2659	C7H12O6S	[M - H]-	1.0	35.629	17	0.96	827_CARA_HILIC_neg_SIRIUS_charge0_removed_2659	-3.509	5.915
198	C9H18O3	[M - H]-	1.0	35.606	12	0.987	3582_CARA_HILIC_neg_SIRIUS_charge0_removed_198	-2.992	5.006
10726	C14H26N2O10	[M - H]-	1.0	35.593	7	0.679	3485_CARA_HILIC_neg_SIRIUS_charge0_removed_10726	-2.541	2.428
164	C6H9IO4S2	[M + Cl]-	1.0	35.569	8	0.985	1494_CARA_HILIC_neg_SIRIUS_charge0_removed_164	-1.888	1.87
6223	C5H8O5	[M - H]-	1.0	35.269	5	0.82	1547_CARA_HILIC_neg_SIRIUS_charge0_removed_6223	-2.699	5.181
10566	C25H50O9	[M - H]-	1.0	35.497	7	0.694	653_CARA_HILIC_neg_SIRIUS_charge0_removed_10566	-4.676	1.471
8004	C46H86O15	[M - H]-	1.0	35.418	9	0.967	695_CARA_HILIC_neg_SIRIUS_charge0_removed_8004	3.31	3.09
