Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
20586	0.512	0.109	0.898
20587	0.422	0.019	0.752
20588	0.109	0.171	0.818
20589	0.27	0.132	0.617
20590	0.051	0.172	0.789
20591	0.187	0.158	0.814
20593	0.024	0.219	0.655
20594	0.559	0.61	0.1
20595	0.795	0.588	0.951
20596	0.025	0.101	0.093
20597	0.595	0.485	0.816
20598	0.283	0.384	0.306
20599	0.013	0.104	0.882
20600	0.271	0.11	0.446
20601	0.054	0.511	0.305
20603	0.31	0.188	0.622
20604	0.574	0.593	0.22
20606	0.985	0.325	0.934
20607	0.693	0.397	0
20609	0.895	0.267	0.596
20611	0.35	0.21	0.139
20612	0.878	0.621	0.138
20616	0.153	0.282	0.947
20617	0.994	0.43	0.658
20619	0.52	0.155	0.446
20620	0.102	0.134	0.829
20622	0.1	0.093	0.037
20623	0.051	0.114	0.043
20624	0.571	0.694	0.216
20625	0.612	0.241	0.499
20628	0.417	0.767	0.021
20629	0.407	0.885	0.405
20631	0.881	0.358	0.85
20632	0.102	0.115	0.089
20633	0.431	0.774	0.189
20634	0.158	0.603	0.013
20635	0.7	0.959	0.812
20636	0.615	0.863	0.119
20637	0.165	0.096	0.012
20639	0.018	0.008	0.063
20640	0.296	0.248	0.862
20641	0.225	0.214	0.507
20642	0.597	0.848	0.68
20643	0.521	0.635	0.09
20644	0.203	0.072	0.083
20645	0.627	0.947	0.605
20647	0.296	0.626	0.951
20649	0.887	0.928	0.516
20650	0.032	0.208	0.155
20653	0.789	0.091	0.911
20655	0.099	0.458	0.843
20656	0.729	0.423	0.236
20658	0.895	0.205	0.156
20660	0.581	0.487	0.514
20662	0.785	0.647	0.02
20664	0.616	0.478	0.008
20665	0.074	0.045	0.044
20666	0.905	0.742	0.266
20667	0.107	0.28	0.615
20669	0.005	0.048	0.883
20670	0.047	0.023	0.067
20673	0.937	0.516	0.006
20674	0.966	0.343	0.626
20677	0.442	0.549	0.327
20678	0.836	1	0.084
20680	0.614	0.188	0.095
20681	0.01	0.001	0.082
20682	0.701	0.893	0.253
20683	0.387	0.968	0.142
20685	0.484	0.947	0.664
20686	0.044	0.188	0.735
20687	0.334	0.684	0.047
20688	0.078	0.196	0.666
20690	0.341	0.158	0.628
20691	0.847	0.391	0.33
20692	0.233	0.154	0.309
20693	0.812	0.494	0.613
20694	0.416	0.134	0.227
20696	0.082	0.092	0.093
20697	0.206	0.166	0.259
20698	0.733	0.674	0.004
20699	0.779	0.672	0.754
20701	0.303	0.161	0.161
20702	0.507	0.933	0.841
20705	0.828	0.806	0.498
20706	0.256	0.374	0.803
20707	0.614	0.06	0.033
20708	0.057	0.439	0.592
20709	0.754	0.98	0.016
20710	0.327	0.248	0.629
20713	0.619	0.4	0.181
20716	0.126	0.143	0.015
20718	0.231	0.773	0.768
20719	0.816	0.894	0.328
20720	0.33	0.282	0.412
20721	0.059	0.244	0.414
20722	0.386	0.837	0.608
20723	0.121	0.519	0.478
20724	0.121	0.086	0.3
20725	0.351	0.72	0.544
20726	0.082	0.049	0.322
20727	0.507	0.422	0.469
20729	0.308	0.052	0.451
20730	0.055	0.122	0.444
20732	0.403	0.224	0.124
20734	0.863	0.762	0.754
20735	0.106	0.174	0.459
20737	0.35	0.393	0.806
20738	0.001	0.006	0.972
20740	0.942	0.799	0.303
20744	0.196	0.401	0.022
20746	0.146	0.146	0.88
20747	0.474	0.591	0.393
20748	0.281	0.334	0.107
20750	0.246	0.022	0.08
20751	0.932	0.328	0.137
20754	0.265	0.269	0.224
20755	0.508	0.916	0.867
20756	0.433	0.27	0.652
20757	0.32	0.379	0.166
20758	0.122	0.171	0.103
20760	0.328	0.662	0.765
20761	0.594	0.805	0.012
20762	0.957	0.86	0.603
20763	0.763	0.747	0.963
20764	0.414	0.804	0.296
20765	0.226	0.032	0.936
20766	0.093	0.361	0.811
20767	0.646	0.614	0.885
20768	0.082	0.087	0.119
20769	0.282	0.575	0.709
20770	0.319	0.08	0.035
20773	0.385	0.447	0.14
20777	0.489	0.784	0.343
20778	0.718	0.541	0.873
20780	0.722	0.353	0.532
20781	0.552	0.152	0.102
20782	0.038	0.003	0.182
20783	0.518	0.929	0.024
20784	0.037	0.24	0.989
20785	0.536	0.886	0.201
20786	0.729	0.352	0.483
20787	0.905	0.662	0.483
20790	0.788	0.531	0.031
20791	0.575	0.854	0.38
20792	0.029	0.015	0.707
20794	0.527	0.484	0.464
20795	0.578	0.184	0.361
20796	0.312	0.143	0.034
20797	0.921	0.491	0.079
20799	0.872	0.786	0.616
20800	0.505	0.474	0.122
20801	0.312	0.387	0.633
20803	0.366	0.636	0.661
20804	0.571	0.815	0.914
20805	0.091	0.004	0.806
20806	0.278	0.46	0.325
20807	0.192	0.196	0.152
20808	0.522	0.119	0.45
20809	0.655	0.224	0.409
20810	0.693	0.305	0.737
20811	0.208	0.806	0.574
20813	0.946	0.484	0.478
20815	0.224	0.132	0.075
20816	0.422	0.409	0.088
20817	0.995	0.513	0.053
20818	0.567	0.463	0.014
20822	0.923	0.248	0.287
20828	0.867	0.595	0.221
20829	0.932	0.785	0.493
20830	0.808	0.82	0.052
20832	0.463	0.899	0.657
20833	0.663	0.568	0.826
20834	0.494	0.672	0.486
20835	0.853	0.856	0.765
20836	0.998	0.934	0.539
20837	0.208	0.391	0.726
20838	0.427	0.782	0.931
20839	0.632	0.809	0.157
20840	0.246	0.248	0.039
20841	0.823	0.892	0.777
20842	0.825	0.866	0.161
20843	0.722	0.909	0.224
20844	0.822	0.519	0.984
20845	0.29	0.316	0.219
20846	0.985	0.835	0.808
20847	0.949	0.791	0.716
20848	0.909	0.749	0.783
20849	0.536	0.551	0.688
20850	0.351	0.376	0.852
20852	0.406	0.15	0.029
20853	0.806	0.457	0.182
20854	0.301	0.359	0.953
20855	0.832	0.463	0.086
20856	0.912	0.612	0.307
20857	0.643	0.818	0.97
20858	0.273	0.389	0.313
20860	0.308	0.058	0.291
20862	0.21	0.439	0.128
20863	0.357	0.331	0.922
20864	0.798	0.553	0.29
20867	0.596	0.723	0.59
20868	0.367	0.282	0.159
20869	0.835	0.838	0.227
20870	0.256	0.525	0.009
20874	0.61	0.547	0.993
20875	0.644	0.81	0.037
20878	0.084	0.875	0.506
20879	0.54	0.796	0.715
20881	0.166	0.295	0.812
20882	0.775	0.622	0.272
20883	0.571	0.419	0.702
20885	0.523	0.276	0.209
20886	0.809	0.474	0.825
20888	0.338	0.288	0.25
20889	0.259	0.454	0.433
20890	0.291	0.403	0.197
20891	0.399	0.497	0.449
20893	0.409	0.083	0.086
20894	0.968	0.734	0.216
20895	0.74	0.695	0.696
20896	0.881	0.963	0.942
20897	0.362	0.759	0.111
20898	0.682	0.732	0.627
20899	0.679	0.803	0.303
20900	0.66	0.441	0.042
20901	0.312	0.714	0.308
20902	0.469	0.544	0.99
20904	0.783	0.774	0.944
20905	0.978	0.922	0.391
20906	0.841	0.687	0.357
20907	0.84	0.929	0.172
20908	0.135	0.363	0.51
20909	0.673	0.685	0.355
20910	0.368	0.279	0.538
20911	0.963	0.384	0.159
20912	0.567	0.484	0.576
20913	0.197	0.091	0.018
20914	0.938	0.458	0.558
20915	0.422	0.587	0.265
20916	0.87	0.859	0.064
20917	0.857	0.878	0.667
20918	0.975	0.81	0.291
20919	0.425	0.787	0.479
20920	0.089	0.069	0.538
20921	0.66	0.818	0.371
20922	0.446	0.178	0.683
20923	0.417	0.193	0.284
20924	0.17	0.089	0.397
20925	0.52	0.299	0.282
20926	0.877	0.94	0.588
20927	0.111	0.377	0.713
20928	0.318	0.22	0.799
20929	0.752	0.827	0.334
20930	0.493	0.449	0.636
20931	0.817	0.848	0.565
20932	0.871	0.748	0.445
20934	0.794	0.801	0.862
20935	0.878	0.2	0.327
20937	0.831	0.619	0.141
20938	0.454	0.981	0.045
20939	0.104	0.216	0.07
20940	0.375	0.96	0.925
20941	0.992	0.981	0.237
20942	0.583	0.261	0.132
20943	0.629	0.857	0.03
20944	0.128	0.081	0.941
20945	0.976	0.687	0.904
20946	0.415	0.039	0.001
20948	0.779	0.356	0.791
20949	0.668	0.98	0.718
20950	0.684	0.492	0.062
20951	0.729	0.938	0.633
20952	0.93	0.748	0.003
20954	0.44	0.643	0.957
20955	0.227	0.167	0.748
20956	0.472	0.703	0.985
20957	0.266	0.306	0.951
20958	0.71	0.894	0.583
20959	0.894	0.512	0.203
20960	0.35	0.159	0.831
20961	0.612	0.463	0.996
20962	0.576	0.804	0.615
20963	0.638	0.785	0.054
20964	0.122	0.218	0.028
20965	0.09	0.044	0.906
20966	0.235	0.417	0.392
20967	0.967	0.955	0.452
20968	0.934	0.563	0.316
20969	0.219	0.147	0.224
20970	0.718	0.856	0.996
20971	0.63	0.996	0.687
20973	0.351	0.47	0.297
20974	0.508	0.739	0.691
20975	0.213	0.078	0.51
20976	0.222	0.681	0.047
20977	0.589	0.704	0.383
20978	0.698	0.953	0.046
20980	0.244	0.62	0.503
20982	0.625	0.836	0.914
20983	0.996	0.75	0.462
20984	0.868	0.592	0.121
20985	0.545	0.408	0.335
20986	0.171	0.134	0.229
20987	0.572	0.465	0.768
20988	0.839	0.773	0.814
20989	0.216	0.463	0.693
20990	0.738	0.876	0.814
20991	0.781	0.764	0.499
20994	0.613	0.346	0.488
20996	0.746	0.982	0.546
20998	0.207	0.231	0.749
20999	0.977	0.983	0.144
21000	0.4	0.316	0.575
21001	0.951	0.635	0.014
21002	0.872	0.718	0.554
21003	0.344	0.717	0.89
21004	0.729	0.412	0.717
21005	0.508	0.598	0.321
21006	0.859	0.408	0.394
21007	0.19	0.241	0.077
21008	0.366	0.393	0.782
21009	0.85	0.783	0.227
21010	0.643	0.323	0.584
21011	0.317	0.32	0.235
21012	0.721	0.684	0.206
21013	0.405	0.973	0.549
21014	0.375	0.28	0.772
21016	0.591	0.585	0.787
21017	0.388	0.121	0.734
21018	0.555	0.837	0.526
21019	0.565	0.966	0.91
21020	0.712	0.517	0.607
21021	0.97	0.979	0.736
21023	0.391	0.605	0.838
21024	0.438	0.348	0.414
21026	0.596	0.623	0.57
21028	0.36	1	0.914
21029	0.067	0.402	0.607
21030	0.547	0.675	0.173
21031	0.572	0.986	0.718
21032	0.981	0.973	0.326
21034	0.271	0.125	0.85
21035	0.763	0.746	0.403
21036	0.835	0.926	0.923
21037	0.361	0.151	0.933
21038	0.694	0.859	0.326
21040	0.762	0.858	0.231
21041	0.636	0.593	0.584
21042	0.693	0.551	0.212
21043	0.333	0.768	0.695
21044	0.194	0.369	0.058
21045	0.845	0.866	0.676
21046	0.881	0.917	0.703
21047	0.886	0.38	0.345
21048	0.637	0.462	0.687
21050	0.94	0.855	0.549
21051	0.749	0.734	0.836
21052	0.169	0.21	0.024
21053	0.222	0.205	0.552
21054	0.181	0.636	0.137
21055	0.646	0.85	0.508
21056	0.537	0.65	0.352
21057	0.727	0.382	0.118
21058	0.209	0.191	0.109
21059	0.722	0.768	0.406
21060	0.996	0.419	0.065
21062	0.888	0.811	0.438
21063	0.932	0.896	0.835
21065	0.751	0.296	0.579
21068	0.252	0.825	0.423
21069	0.254	0.168	0.753
21070	0.145	0.402	0.296
21071	0.382	0.467	0.664
21072	0.585	0.845	0.758
21073	0.613	0.491	0.034
21074	0.243	0.217	0.755
21075	0.797	0.307	0.266
21077	0.629	0.332	0.178
21078	0.581	0.849	0.793
21079	0.704	0.989	0.863
21081	0.825	0.746	0.705
21082	0.422	0.288	0.311
21083	0.151	0.115	0.514
21084	0.872	0.723	0.675
21085	0.297	0.543	0.445
21086	0.963	0.973	0.002
21088	0.433	0.66	0.768
21089	0.843	0.876	0.504
21090	0.871	0.816	0.677
21091	0.578	0.507	0.285
21092	0.88	0.772	0.874
21093	0.869	0.4	0.126
21094	0.529	0.478	0.292
21096	0.635	0.584	0.355
21097	0.456	0.594	0.793
21098	0.102	0.044	0.13
21100	0.66	0.947	0.238
21101	0.784	0.71	0.995
21103	0.293	0.775	0.675
21104	0.563	0.578	0.815
21105	0.104	0.133	0.585
21106	0.747	0.587	0.648
21107	0.135	0.089	0.25
21108	0.988	0.8	0.661
21109	0.935	0.922	0.565
21110	0.07	0.069	0.03
21111	0.542	0.565	0.951
21112	0.03	0.048	0.636
21113	0.499	0.804	0.155
21115	0.179	0.418	0.257
21118	0.454	0.628	0.906
21119	0.992	0.418	0.69
21121	0.969	0.735	0.784
21122	0.562	0.504	0.263
21123	0.305	0.832	0.733
21124	0.039	0.26	0.353
21125	0.669	0.609	0.12
21126	0.984	0.265	0.084
21127	0.995	0.516	0.639
21128	0.876	0.831	0.549
21129	0.049	0.09	0.07
21130	0.95	0.995	0.467
21131	0.972	0.921	0.609
21132	0.037	0.053	0.013
21133	0.352	0.589	0.436
21134	0.266	0.562	0.023
21135	0.396	0.202	0.347
21136	0.946	0.157	0.15
21138	0.866	0.914	0.537
21139	0.654	0.794	0.733
21140	0.439	0.57	0.672
21141	0.532	0.761	0.914
21142	0.791	0.144	0.423
21143	0.178	0.24	0.265
21144	0.942	0.668	0.875
21145	0.075	0.173	0.192
21146	0.32	0.318	0.536
21147	0.066	0.232	0.723
21149	0.505	0.895	0.589
21151	0.946	0.855	0.591
21152	0.077	0.455	0.58
21153	0.668	0.69	0.11
21154	0.282	0.702	0.17
21155	0.077	0.221	0.002
21156	0.649	0.953	0.252
21158	0.98	0.796	0.697
21159	0.882	0.879	0.006
21160	0.89	0.806	0.586
21161	0.887	0.816	0.622
21162	0.744	0.77	0.779
21163	0.459	0.659	0.904
21164	0.119	0.139	0.273
21166	0.171	0.504	0.988
21169	0.208	0.357	0.399
21171	0.19	0.485	0.209
21172	0.814	0.335	0.972
21173	0.76	0.49	0.985
21174	0.627	0.173	0.684
21175	0.778	0.707	0.005
21176	0.701	0.419	0.732
21177	0.108	0.136	0.034
21178	0.075	0.273	0.448
21179	0.054	0.195	0.379
21180	0.203	0.424	0.737
21181	0.306	0.199	0.648
21182	0.5	0.995	0.246
21184	0.013	0.02	0.148
21185	0.589	0.838	0.278
21186	0.284	0.179	0.862
21187	0.631	0.196	0.373
21190	0.444	0.817	0.571
21191	0.556	0.64	0.905
21195	0.384	0.32	0.51
21196	0.871	0.789	0.255
21197	0.836	0.826	0.673
21198	0.297	0.329	0.513
21200	0.95	0.745	0.204
21201	0.262	0.811	0.143
21203	0.945	0.987	0.37
21205	0.887	0.786	0.007
21206	0.269	0.162	0.08
21207	0.742	0.994	0.566
21209	0.722	0.783	0.668
21210	0.676	0.588	0.753
21211	0.054	0.05	0.331
21212	0.086	0.072	0.015
21214	0.214	0.126	0.838
21216	0.132	0.11	0.906
21217	0.447	0.949	0.447
21218	0.144	0.166	0.373
21219	0.684	0.664	0.949
21221	0.731	0.754	0.791
21222	0.421	0.477	0.376
21224	0.995	0.897	0.706
21225	0.558	0.56	0.475
21227	0.331	0.831	0.275
21228	0.867	0.461	0.107
21230	0.488	0.776	0.335
21231	0.546	0.776	0.647
21232	0.717	0.601	0.279
21233	0.939	0.985	0.485
21235	0.912	0.289	0.773
21236	0.274	0.251	0.868
21237	0.997	0.581	0.096
21238	0.023	0.363	0.431
21239	0.114	0.089	0.649
21242	0.745	0.983	0.857
21243	0.551	0.725	0.485
21245	0.341	0.837	0.941
21248	0.335	0.087	0.433
21249	0.16	0.07	0.236
21250	0.565	0.449	0.671
21252	0.504	0.668	0.82
21253	0.946	0.999	0.606
21254	0.684	0.163	0.792
21255	0.773	0.655	0.447
21256	0.399	0.099	0.072
21257	0.526	0.443	0.476
21259	0.33	0.221	0.707
21260	0.31	0.15	0.078
21261	0.926	0.464	0.917
21262	0.218	0.489	0.171
21263	0.703	0.959	0.152
21266	0.739	0.747	0.218
21267	0.271	0.29	0.046
21268	0.152	0.848	0.814
21269	0.634	0.676	0.977
21270	0.243	0.741	0.055
21271	0.967	0.64	0.624
21272	0.413	0.42	0.806
21274	0.904	0.244	0.775
21277	0.272	0.143	0.211
21278	0.064	0.322	0.016
21280	0.375	0.42	0.599
21281	0.248	0.154	0.968
21282	0.081	0.137	0.961
21283	0.687	0.93	0.269
21284	0.171	0.611	0.424
21285	0.3	0.752	0.008
21286	0.109	0.047	0.306
21287	0.573	0.379	0.144
21288	0.72	0.556	0.688
21289	0.885	0.341	0.372
21291	0.697	0.41	0.914
21292	0.499	0.957	0.392
21293	0.681	0.812	0.594
21294	0.61	0.515	0.744
21295	0.887	0.842	0.991
21296	0.298	0.967	0.609
21299	0.643	0.867	0.15
21300	0.535	0.803	0.613
21302	0.848	0.569	0.15
21304	0.442	0.726	0.37
21305	0.544	0.601	0.534
21306	0.487	0.354	0.324
21308	0.952	0.741	0.18
21309	0.077	0.157	0.002
21312	0.791	0.737	0.869
21313	0.702	0.789	0.394
21314	0.214	0.282	0.876
21316	0.491	0.981	0.4
21317	0.462	0.84	0.308
21319	0.214	0.955	0.832
21320	0.27	0.507	0.268
21327	0.608	0.375	0.066
21328	0.511	0.819	0.417
21330	0.784	0.758	0.324
21331	0.921	0.506	0.289
21332	0.698	0.546	0.524
21333	0.816	0.259	0.126
21335	0.235	0.235	0.002
21339	0.339	0.211	0.17
21340	0.935	0.606	0.521
21341	0.638	0.734	0.918
21342	0.975	0.441	0.95
21344	0.35	0.573	0.747
21345	0.409	0.261	0.967
21346	0.429	0.256	0.302
21349	0.16	0.534	0.373
21350	0.477	0.935	0.685
21352	0.406	0.606	0.321
21357	0.495	0.469	0.659
21359	0.842	0.77	0.223
21360	0.283	0.052	0.789
21361	0.443	0.49	0.338
21363	0.264	0.024	0.277
21364	0.447	0.989	0.635
21365	0.363	0.762	0.78
21366	0.188	0.186	0.332
21367	0.295	0.516	0.41
21368	0.597	0.719	0.852
21369	0.603	0.731	0.005
21370	0.03	0.134	0.707
21371	0.159	0.183	0.584
21372	0.123	0.623	0.095
21374	0.557	0.726	0.421
21375	0.413	0.321	0.743
21377	0.945	0.697	0.891
21378	0.935	0.633	0.936
21380	0.639	0.718	0.141
21382	0.186	0.534	0.847
21383	0.64	0.755	0.288
21384	0.319	0.85	0.348
21385	0.728	0.922	0.591
21387	0.041	0.441	0.28
21389	0.214	0.945	0.198
21390	0.576	0.908	0.833
21391	0.066	0.23	0.956
21392	0.252	0.545	0.847
21393	0.512	0.488	0.194
21394	0.111	0.87	0.602
21396	0.387	0.616	0.45
21398	0.392	0.49	0.584
21399	0.982	0.734	0.51
21400	0.479	0.58	0.468
21401	0.759	0.544	0.387
21402	0.695	0.939	0.64
21407	0.993	0.728	0.026
21408	0.977	0.627	0.452
21409	0.992	0.975	0.077
21411	0.238	0.335	0.165
21412	0.602	0.911	0.414
21413	0.081	0.09	0.217
21415	0.093	0.342	0.015
21416	0.732	0.192	0.7
21417	0.515	0.885	0.287
21418	0.324	0.246	0.553
21421	0.171	0.488	0.295
21422	0.176	0.026	0.018
21423	0.15	0.642	0.226
21425	0.47	0.832	0.608
21428	0.183	0.631	0.723
21429	0.358	0.608	0.3
21430	0.023	0.02	0.618
21431	0.738	0.423	0.189
21432	0.652	0.933	0.41
21433	0.944	0.211	0.422
21435	0.245	0.682	0.479
21436	0.936	0.706	0.078
21437	0.942	0.812	0.857
21438	0.918	0.909	0.953
21440	0.397	0.186	0.797
21441	0.83	0.977	0.455
21442	0.191	0.941	0.904
21444	0.18	0.317	0.177
21445	0.175	0.164	0.253
21446	0.2	0.485	0.231
21447	0.457	0.421	0.214
21449	0.211	0.82	0.527
21450	0.931	0.709	0.895
21451	0.685	0.81	0.046
21454	0.705	0.79	0.77
21455	0.435	0.87	0.933
21456	0.735	0.888	0.752
21457	0.535	0.807	0.105
21459	0.07	0.471	0.183
21460	0.961	0.906	0.841
21461	0.674	0.617	0.532
21462	0.409	0.497	0.58
21463	0.652	0.279	0.562
21465	0.34	0.724	0.768
21466	0.265	0.518	0.846
21467	0.412	0.382	0.015
21470	0.821	0.711	0.553
21471	0.292	0.359	0.165
21473	0.663	0.883	0.005
21475	0.99	0.987	0.127
21476	0.097	0.287	0.279
21477	0.908	0.84	0.344
21478	0.605	0.895	0.633
21480	0.901	0.717	0.173
21481	0.459	0.646	0.629
21482	0.829	0.94	0.07
21484	0.996	0.614	0.428
21485	0.924	0.645	0.668
21486	0.613	0.75	0.57
21487	0.766	0.607	0.888
21488	0.368	0.414	0.804
21489	0.26	0.924	0.019
21490	0.634	0.97	0.794
21491	0.688	0.871	0.886
21493	0.648	0.781	0.868
21494	0.637	0.84	0.466
21495	0.739	0.865	0.623
21496	0.158	0.218	0.989
21498	0.988	0.447	0.638
21499	0.773	0.933	0.545
21500	0.888	0.907	0.608
21501	0.893	0.886	0.739
21502	0.751	0.778	0.177
21504	0.958	0.323	0.272
21505	0.701	0.733	0.927
21506	0.332	0.035	0.199
21507	0.215	0.602	0.892
21508	0.708	0.243	0.822
21509	0.018	0.148	0.897
21511	0.214	0.582	0.514
21513	0.949	0.757	0.341
21514	0.133	0.075	0.001
21515	0.025	0.25	0.212
21516	0.315	0.479	0.284
21517	0.646	0.65	0.173
21519	0.463	0.313	0.953
21520	0.389	0.196	0.046
21522	0.893	0.743	0.978
21524	0.323	0.335	0.523
21525	0.736	0.857	0.885
21527	0.734	0.983	0.692
21529	0.394	0.574	0.373
21533	0.623	0.638	0.915
21534	0.922	0.998	0.547
21535	0.577	0.876	0.346
21536	0.803	0.93	0.636
21537	0.855	0.877	0.678
21538	0.407	0.662	0.234
21540	0.993	0.344	0.21
21541	0.614	0.788	0.01
21542	0.358	0.481	0.233
21545	0.602	0.535	0.833
21546	0.601	0.38	0.112
21548	0.987	0.647	0.849
21552	0.943	0.671	0.745
21553	0.881	0.433	0.45
21555	0.089	0.075	0.035
21556	0.718	0.992	0.696
21557	0.945	0.882	0.768
21559	0.897	0.943	0.851
21560	0.69	0.669	0.814
21561	0.162	0.167	0.798
21562	0.918	0.989	0.166
21563	0.87	0.539	0.916
21565	0.491	0.271	0.072
21566	0.281	0.917	0.925
21567	0.326	0.168	0.399
21568	0.501	0.821	0.234
21571	0.025	0.034	0.363
21572	0.897	0.845	0.869
21574	0.762	0.617	0.617
21575	0.318	0.922	0.362
21576	0.414	0.252	0.453
21578	0.369	0.553	0.227
21579	0.809	0.844	0.645
21580	0.115	0.12	0.959
21583	0.337	0.752	0.055
21584	0.864	0.452	0.663
21585	0.48	0.619	0.407
21586	0.696	0.354	0.221
21587	0.063	0.091	0.61
21588	0.961	0.981	0.438
21589	0.747	0.723	0.276
21590	0.574	0.907	0.405
21593	0.363	0.43	0.012
21595	0.429	0.238	0.945
21596	0.739	0.641	0.752
21600	0.637	0.992	0.881
21601	0.526	0.727	0.243
21602	0.648	0.718	0.707
21605	0.726	0.834	0.175
21606	0.093	0.064	0.802
21607	0.362	0.533	0.367
21608	0.285	0.685	0.243
21609	0.563	0.559	0.824
21611	0.789	0.897	0.899
21612	0.547	0.776	0.781
21613	0.835	0.733	0.804
21614	0.993	0.789	0.166
21615	0.823	0.894	0.057
21616	0.115	0.084	0.012
21617	0.979	0.717	0.602
21618	0.589	0.542	0.54
21619	0.984	0.773	0.678
21620	0.372	0.314	0.028
21621	0.415	0.13	0.205
21622	0.809	0.952	0.92
21623	0.1	0.15	0.874
21624	0.478	0.809	0.914
21625	0.635	0.905	0.517
21627	0.21	0.381	0.468
21629	0.043	0.074	0.037
21630	0.438	0.871	0.828
21632	0.396	0.071	0.075
21633	0.273	0.706	0.059
21634	0.727	0.718	0.763
21635	0.841	0.762	0.85
21636	0.432	0.596	0.371
21638	0.938	0.334	0.527
21639	0.677	0.978	0.542
21640	0.438	0.595	0.497
21642	0.683	0.308	0.33
21646	0.541	0.736	0.647
21647	0.973	0.865	0.288
21648	0.689	0.245	0.002
21652	0.802	0.912	0.734
21653	0.028	0.033	0.996
21655	0.892	0.991	0.695
21656	0.947	0.652	0.121
21658	0.713	0.829	0.511
21660	0.856	0.921	0.928
21661	0.504	0.454	0.11
21662	0.987	0.978	0.208
21663	0.339	0.141	0.184
21665	0.537	0.729	0.09
21666	0.062	0.05	0.033
21667	0.118	0.06	0.475
21668	0.429	0.436	0.709
21669	0.703	0.681	0.618
21671	0.308	0.282	0.89
21672	0.562	0.394	0.663
21673	0.942	0.962	0.242
21674	0.175	0.089	0.501
21675	0.056	0.252	0.521
21676	0.935	0.853	0.567
21677	0.75	0.751	0.196
21678	0.964	0.653	0.166
21679	0.304	0.363	0.317
21680	0.959	0.789	0.773
21681	0.448	0.913	0.262
21682	0.536	0.355	0.612
21684	0.862	0.705	0.005
21686	0.473	0.754	0.698
21687	0.371	0.237	0.071
21689	0.505	0.936	0.69
21690	0.403	0.747	0.201
21691	0.812	0.857	0.866
21692	0.139	0.033	0.244
21693	0.607	0.838	0.6
21694	0.271	0.624	0.043
21695	0.091	0.014	0.093
21696	0.867	0.916	0.061
21697	0.799	0.997	0.704
21698	0.961	0.913	0.955
21702	0.646	0.731	0.816
21703	0.558	0.561	0.225
21704	0.906	0.605	0.338
21705	0.803	0.635	0.523
21707	0.835	0.918	0.049
21708	0.088	0.181	0.119
21709	0.995	0.978	0.928
21710	0.231	0.551	0.015
21711	0.672	0.249	0.29
21712	0.561	0.501	0.769
21713	0.897	0.779	0.529
21714	0.089	0.007	0.924
21715	0.698	0.746	0.662
21716	0.955	0.508	0.173
21717	0.668	0.572	0.931
21718	0.774	0.741	0.358
21719	0.336	0.575	0.844
21720	0.875	0.819	0.427
21721	0.493	0.45	0.323
21722	0.239	0.086	0.076
21725	0.786	0.994	0.967
21727	0.692	0.427	0.762
21728	0.903	0.569	0.06
21729	0.642	0.548	0.118
21730	0.849	0.832	0.515
21731	0.495	0.214	0.267
21732	0.11	0.137	0.012
21733	0.745	0.535	0.002
21736	0.599	0.961	0.661
21737	0.885	0.713	0.78
21738	0.467	0.482	0.908
21739	0.474	0.655	0.703
21740	0.23	0.514	0.269
21741	0.773	0.968	0.138
21742	0.987	0.716	0.238
21743	0.567	0.568	0.233
21744	0.673	0.771	0.968
21745	0.601	0.553	0.487
21746	0.54	0.654	0.982
21747	0.471	0.582	0.671
21749	0.507	0.653	0.78
21750	0.025	0.005	0.414
21751	0.65	0.882	0.433
21752	0.309	0.15	0.066
21753	0.818	0.539	0.041
21756	0.908	0.732	0.252
21758	0.44	0.285	0.029
21759	0.818	0.926	0.684
21760	0.371	0.327	0.223
21762	0.374	0.661	0.296
21763	0.921	0.718	0.454
21764	0.006	0.017	0.136
21768	0.465	0.933	0.534
21770	0.909	0.817	0.356
21771	0.724	0.92	0.207
21772	0.596	0.658	0.358
21773	0.942	0.59	0.845
21774	0.62	0.285	0.043
21775	0.001	0.033	0.021
21776	0.629	0.41	0.527
21777	0.915	0.902	0.201
21779	0.469	0.621	0.696
21780	0.997	0.893	0.644
21784	0.429	0.302	0.494
21786	0.013	0.01	0.339
21788	0.745	0.709	0.888
21789	0.499	0.305	0.929
21791	0.203	0.324	0.059
21792	0.411	0.533	0.082
21793	0.248	0.408	0.065
21794	0.309	0.667	0.04
21795	0.676	0.702	0.552
21796	0.16	0.423	0.003
21797	0.94	0.872	0.942
21798	0.324	0.546	0.13
21799	0.86	0.296	0.284
21800	0.657	0.618	0.102
21801	0.286	0.488	0.197
21802	0.024	0.184	0.767
21803	0.971	0.543	0.486
21805	0.375	0.554	0.075
21807	0.93	0.648	0.237
21809	0.67	0.451	0.007
21810	0.974	0.841	0.639
21811	0.414	0.485	0.017
21812	0.484	0.321	0.892
21813	0.59	0.505	0.197
21814	0.96	0.555	0.422
21815	0.921	0.971	0.289
21816	0.711	0.318	0.56
21819	0.741	0.647	0.836
21820	0.141	0.913	0.76
21821	0.453	0.224	0.098
21822	0.882	0.852	0.29
21823	0.794	0.649	0.655
21824	0.215	0.475	0.817
21825	0.629	0.58	0.772
21826	0.617	0.471	0.267
21827	0.433	0.759	0.46
